"source","destination","flow"
"020402","993004",0
"020501","993004",0
"020502","993004",0
"020503","993004",0
"020600","993004",0
"020702","993004",0
"030001","993004",0
"030002","993004",0
"040001","993004",0
"040002","993004",0
"050000","993004",0
"060100","993004",0
"060200","993004",0
"070000","993004",0
"080000","993004",0
"090001","993004",0
"090002","993004",0
"090003","993004",0
"090004","993004",0
"100000","993004",0
"110101","993004",0
"110102","993004",0
"110103","993004",0
"110104","993004",0
"110105","993004",0
"110106","993004",0
"110107","993004",0
"110201","993004",0
"110202","993004",0
"110203","993004",5
"110204","993004",0
"110205","993004",155
"110206","993004",0
"110207","993004",0
"110231","993004",0
"110232","993004",0
"110241","993004",0
"110250","993004",0
"110301","993004",10
"110302","993004",0
"110303","993004",0
"110304","993004",0
"110305","993004",0
"110306","993004",0
"110307","993004",0
"110308","993004",0
"110400","993004",0
"110501","993004",0
"110502","993004",0
"110601","993004",0
"110602","993004",0
"110603","993004",0
"110701","993004",0
"110702","993004",0
"110703","993004",0
"110704","993004",83
"120100","993004",0
"120201","993004",0
"120202","993004",0
"120203","993004",0
"120204","993004",0
"120205","993004",0
"120206","993004",0
"120207","993004",0
"120208","993004",0
"120209","993004",0
"120210","993004",0
"120211","993004",0
"120212","993004",0
"120213","993004",0
"120214","993004",0
"120215","993004",0
"120216","993004",0
"130100","993004",0
"130200","993004",0
"130300","993004",0
"130500","993004",0
"130600","993004",0
"130700","993004",0
"140101","993004",0
"140102","993004",0
"140105","993004",0
"140200","993004",0
"140300","993004",0
"140400","993004",0
"140500","993004",0
"140600","993004",0
"140700","993004",0
"140800","993004",0
"140900","993004",0
"141000","993004",0
"141100","993004",0
"141200","993004",0
"141301","993004",0
"141302","993004",0
"141401","993004",0
"141402","993004",0
"141403","993004",0
"141501","993004",0
"141502","993004",0
"141600","993004",0
"141700","993004",0
"141801","993004",0
"141802","993004",0
"141803","993004",0
"141900","993004",0
"142001","993004",0
"142002","993004",0
"142003","993004",0
"142004","993004",0
"142101","993004",0
"142102","993004",0
"142103","993004",0
"142104","993004",4
"142200","993004",0
"142300","993004",0
"142400","993004",0
"142500","993004",0
"142600","993004",0
"142700","993004",0
"142800","993004",0
"142900","993004",0
"143000","993004",0
"143100","993004",0
"143201","993004",0
"143202","993004",0
"150101","993004",0
"150102","993004",0
"150103","993004",0
"150200","993004",0
"160100","993004",0
"160200","993004",0
"160300","993004",0
"160400","993004",0
"170100","993004",0
"170600","993004",0
"170700","993004",0
"170900","993004",0
"171001","993004",0
"171100","993004",0
"180101","993004",0
"180102","993004",0
"180300","993004",0
"180400","993004",0
"190100","993004",0
"190200","993004",0
"190301","993004",0
"190302","993004",0
"190303","993004",0
"190304","993004",0
"190305","993004",0
"190306","993004",0
"200100","993004",0
"200200","993004",0
"200300","993004",0
"200400","993004",0
"200501","993004",0
"200502","993004",0
"200600","993004",0
"200701","993004",0
"200702","993004",0
"200703","993004",0
"200800","993004",0
"200901","993004",0
"200903","993004",0
"200904","993004",0
"210000","993004",0
"220101","993004",0
"220102","993004",0
"220103","993004",0
"220200","993004",0
"220300","993004",0
"220400","993004",0
"230100","993004",0.8
"230200","993004",0.5
"230300","993004",0
"230400","993004",0.2
"230500","993004",0.2
"230600","993004",0
"230700","993004",0
"240100","993004",0
"240400","993004",0
"240500","993004",0
"240701","993004",0
"240702","993004",0
"240703","993004",0
"240705","993004",0
"240706","993004",0
"240800","993004",0
"250000","993004",0
"260100","993004",0
"260200","993004",0
"260301","993004",0
"260302","993004",0
"260400","993004",0
"260501","993004",0
"260601","993004",0
"260602","993004",0
"260700","993004",0
"260802","993004",0
"260803","993004",0
"260806","993004",0
"270100","993004",0
"270201","993004",0
"270300","993004",0
"270401","993004",0
"270402","993004",0
"270403","993004",0
"270404","993004",0
"270405","993004",0
"270406","993004",0
"280100","993004",0
"280200","993004",0
"280300","993004",0
"280400","993004",0
"290100","993004",0
"290201","993004",0
"290202","993004",0
"290203","993004",0
"290300","993004",0
"300000","993004",0
"310101","993004",0
"310102","993004",0
"310103","993004",0
"310200","993004",0
"310300","993004",0
"320100","993004",0
"320200","993004",0
"320300","993004",0
"320400","993004",0
"320500","993004",0
"320600","993004",0
"330001","993004",0
"340100","993004",0
"340201","993004",0
"340202","993004",0
"340301","993004",0
"340302","993004",0
"340303","993004",0
"340304","993004",0
"340305","993004",0
"350100","993004",0
"350200","993004",0
"360100","993004",0
"360200","993004",0
"360300","993004",0
"360400","993004",0
"360500","993004",0
"360600","993004",0
"360701","993004",0
"360702","993004",0
"360800","993004",0
"360900","993004",0
"361000","993004",0
"361100","993004",0
"361200","993004",0
"361300","993004",0
"361400","993004",0
"361500","993004",0
"361600","993004",0
"361700","993004",0
"361900","993004",0
"362000","993004",0
"362100","993004",0
"362200","993004",0
"370101","993004",0
"370102","993004",0
"370103","993004",0
"370200","993004",0
"370300","993004",0
"370401","993004",0
"370402","993004",0
"380100","993004",0
"380400","993004",0
"380501","993004",0
"380700","993004",0
"380800","993004",0
"380900","993004",0
"381000","993004",0
"381100","993004",0
"381200","993004",0
"381300","993004",0
"381400","993004",0
"390100","993004",0
"390200","993004",0
"400100","993004",0
"400200","993004",0
"400300","993004",0
"400400","993004",0
"400500","993004",0
"400600","993004",0
"400700","993004",0
"400800","993004",0
"400901","993004",0
"400902","993004",0
"410100","993004",0
"410201","993004",0
"410202","993004",0
"410203","993004",0
"420100","993004",0
"420201","993004",0
"420202","993004",0
"420300","993004",0
"420401","993004",0
"420402","993004",0
"420500","993004",0
"420700","993004",0
"420800","993004",0
"421000","993004",0
"421100","993004",0.2
"430100","993004",0
"430200","993004",0
"440001","993004",0
"440002","993004",0
"450100","993004",0
"450200","993004",0
"450300","993004",0
"460100","993004",0
"460200","993004",0
"460300","993004",0
"460400","993004",4.5
"470100","993004",0
"470200","993004",0
"470300","993004",0
"470401","993004",0
"470402","993004",0
"470404","993004",0
"470405","993004",0
"470500","993004",0
"480100","993004",0
"480200","993004",0
"480300","993004",0
"480400","993004",0
"480500","993004",0
"480600","993004",0
"490100","993004",0
"490200","993004",0
"490300","993004",0
"490500","993004",0
"490600","993004",0
"490700","993004",0
"490800","993004",0
"500100","993004",0
"500200","993004",0
"500300","993004",0.2
"500400","993004",0
"510102","993004",0
"510103","993004",0.6
"510104","993004",0.4
"510400","993004",0.8
"520100","993004",0
"520200","993004",0
"520300","993004",0
"520400","993004",0
"520500","993004",0
"530200","993004",0
"530300","993004",0
"530400","993004",0
"530500","993004",0
"530700","993004",0
"530800","993004",0
"540100","993004",0
"540200","993004",0
"540300","993004",0
"540400","993004",0
"540500","993004",0
"540700","993004",0
"550100","993004",0
"550200","993004",0
"550300","993004",0
"560100","993004",0
"560200","993004",0
"560300","993004",0
"560500","993004",0
"570100","993004",0
"570200","993004",0
"570300","993004",0
"580100","993004",0
"580200","993004",0
"580400","993004",0
"580600","993004",0
"580700","993004",0
"590100","993004",0
"590200","993004",0
"590301","993004",20.3
"590302","993004",0
"600100","993004",0
"600200","993004",0
"600400","993004",0
"610100","993004",0
"610200","993004",0
"610300","993004",0
"610500","993004",0
"610601","993004",0
"610603","993004",0
"610700","993004",0
"620101","993004",0
"620102","993004",0
"620200","993004",0.2
"620300","993004",0
"620400","993004",0
"620500","993004",0
"620600","993004",0
"620700","993004",0
"620800","993004",0
"620900","993004",0
"621000","993004",0
"621100","993004",0
"630200","993004",0
"630300","993004",0
"640101","993004",0
"640102","993004",0
"640104","993004",0
"640105","993004",0
"640200","993004",0
"640301","993004",0
"640302","993004",0
"640400","993004",0
"640501","993004",0
"640502","993004",0
"640503","993004",0
"640504","993004",0
"640700","993004",0
"640800","993004",0
"640900","993004",0
"641000","993004",0
"641100","993004",0
"641200","993004",0
"650100","993004",0.2
"650200","993004",0
"650300","993004",0.6
"650400","993004",0
"650500","993004",0
"650600","993004",0
"650701","993004",0
"650702","993004",0
"660000","993004",0
"670000","993004",0
"680100","993004",0
"680200","993004",0
"680301","993004",0
"680302","993004",0
"690100","993004",5.3
"690200","993004",0
"700100","993004",0
"700200","993004",0
"700300","993004",0
"700400","993004",0
"700500","993004",0
"710100","993004",0
"710201","993004",0
"710202","993004",0
"720100","993004",0
"720201","993004",0
"720202","993004",0
"720203","993004",0
"720204","993004",0
"720205","993004",0
"720300","993004",0
"730101","993004",0
"730102","993004",0
"730103","993004",0
"730104","993004",0
"730105","993004",0
"730106","993004",0
"730107","993004",0
"730108","993004",0
"730109","993004",0
"730200","993004",0
"730301","993004",0
"730302","993004",0
"730303","993004",0
"740000","993004",0
"750001","993004",0
"750002","993004",0
"750003","993004",0
"760101","993004",0
"760102","993004",0
"760201","993004",0
"760202","993004",0
"760203","993004",0
"760204","993004",0
"760205","993004",0
"760206","993004",0
"770100","993004",0
"770200","993004",0
"770301","993004",0
"770302","993004",0
"770401","993004",0
"770402","993004",0
"770403","993004",0
"770501","993004",0
"770502","993004",0
"770503","993004",0
"770504","993004",0
"770600","993004",0
"770700","993004",0
"770800","993004",0
"770900","993004",0
"780100","993004",0
"780500","993004",0
"790300","993004",0
"800000","993004",0
"810001","993004",0
"810002","993004",24
"820000","993004",0
"830001","993004",0
"840000","993004",0
"850000","993004",0
"880000","993004",0
"890000","993004",0
"900000","993004",0
"010100","993005",0
"010200","993005",0
"010301","993005",0
"010302","993005",0
"020100","993005",0
"020201","993005",0
"020202","993005",0
"020203","993005",0
"020300","993005",0
"020401","993005",0
"020402","993005",0
"020501","993005",0
"020502","993005",0
"020503","993005",0
"020600","993005",0
"020702","993005",0
"030001","993005",0
"030002","993005",0
"040001","993005",0
"040002","993005",0
"050000","993005",0
"060100","993005",0
"060200","993005",0
"070000","993005",0
"080000","993005",0
"090001","993005",0
"090002","993005",0
"090003","993005",0
"090004","993005",0
"100000","993005",0
"110101","993005",0
"110102","993005",0
"110103","993005",0
"110104","993005",0
"110105","993005",0
"110106","993005",0
"110107","993005",0
"110201","993005",0
"110202","993005",0
"110203","993005",0
"110204","993005",0
"110205","993005",0
"110206","993005",0
"110207","993005",0
"110231","993005",0
"110232","993005",0
"110241","993005",0
"110250","993005",0
"110301","993005",0
"110302","993005",0
"110303","993005",3442
"110304","993005",192
"110305","993005",0
"110306","993005",0
"110307","993005",0
"110308","993005",0
"110400","993005",0
"110501","993005",0
"110502","993005",0
"110601","993005",0
"110602","993005",0
"110603","993005",0
"110701","993005",0
"110702","993005",0
"110703","993005",0
"110704","993005",0
"120100","993005",0
"120201","993005",0
"120202","993005",0
"120203","993005",0
"120204","993005",0
"120205","993005",0
"120206","993005",0
"120207","993005",0
"120208","993005",0
"120209","993005",0
"120210","993005",0
"120211","993005",0
"120212","993005",0
"120213","993005",0
"120214","993005",0
"120215","993005",0
"120216","993005",0
"130100","993005",0
"130200","993005",0
"130300","993005",0
"130500","993005",0
"130600","993005",0
"130700","993005",0
"140101","993005",0
"140102","993005",0
"140105","993005",0
"140200","993005",0
"140300","993005",0
"140400","993005",0
"140500","993005",0
"140600","993005",0
"140700","993005",0
"140800","993005",0
"140900","993005",0
"141000","993005",0
"141100","993005",0
"141200","993005",0
"141301","993005",0
"141302","993005",0
"141401","993005",0
"141402","993005",0
"141403","993005",0
"141501","993005",0
"141502","993005",0
"141600","993005",0
"141700","993005",0
"141801","993005",0
"141802","993005",0
"141803","993005",0
"141900","993005",0
"142001","993005",0
"142002","993005",0
"142003","993005",0
"142004","993005",0
"142101","993005",0
"142102","993005",0
"142103","993005",0
"142104","993005",0
"142200","993005",0
"142300","993005",0
"142400","993005",0
"142500","993005",0
"142600","993005",0
"142700","993005",0
"142800","993005",0
"142900","993005",0
"143000","993005",0
"143100","993005",0
"143201","993005",0
"143202","993005",0
"150101","993005",0
"150102","993005",0
"150103","993005",0
"150200","993005",0
"160100","993005",0
"160200","993005",0
"160300","993005",0
"160400","993005",0
"170100","993005",0
"170600","993005",0
"170700","993005",0
"170900","993005",0
"171001","993005",0
"171100","993005",0
"180101","993005",0
"180102","993005",0
"180300","993005",0
"180400","993005",0
"190100","993005",0
"190200","993005",0
"190301","993005",0
"190302","993005",0
"190303","993005",0
"190304","993005",0
"190305","993005",0
"190306","993005",0
"200100","993005",0
"200200","993005",0
"200300","993005",0
"200400","993005",0
"200501","993005",0
"200502","993005",0
"200600","993005",0
"200701","993005",0
"200702","993005",0
"200703","993005",0
"200800","993005",0
"200901","993005",0
"200903","993005",0
"200904","993005",0
"210000","993005",0
"220101","993005",0
"220102","993005",0
"220103","993005",0
"220200","993005",0
"220300","993005",0
"220400","993005",0
"230100","993005",3.7
"230200","993005",3.6
"230300","993005",0
"230400","993005",0
"230500","993005",0
"230600","993005",0
"230700","993005",0
"240100","993005",0
"240400","993005",0
"240500","993005",0
"240701","993005",0
"240702","993005",0
"240703","993005",0
"240705","993005",0
"240706","993005",0
"240800","993005",0
"250000","993005",0
"260100","993005",0
"260200","993005",0
"260301","993005",0
"260302","993005",0
"260400","993005",0
"260501","993005",0
"260601","993005",0
"260602","993005",0
"260700","993005",0
"260802","993005",0
"260803","993005",0
"260806","993005",0
"270100","993005",0
"270201","993005",0
"270300","993005",0
"270401","993005",0
"270402","993005",0
"270403","993005",0
"270404","993005",0
"270405","993005",0
"270406","993005",0
"280100","993005",0
"280200","993005",0
"280300","993005",0
"280400","993005",0
"290100","993005",0
"290201","993005",0
"290202","993005",0
"290203","993005",0
"290300","993005",0
"300000","993005",0
"310101","993005",0
"310102","993005",0
"310103","993005",0
"310200","993005",0
"310300","993005",0
"320100","993005",0
"320200","993005",0
"320300","993005",0
"320400","993005",0
"320500","993005",0
"320600","993005",0
"330001","993005",0
"340100","993005",0
"340201","993005",0
"340202","993005",0
"340301","993005",0
"340302","993005",0
"340303","993005",0
"340304","993005",0
"340305","993005",0
"350100","993005",0
"350200","993005",0
"360100","993005",0
"360200","993005",0
"360300","993005",0
"360400","993005",0
"360500","993005",0
"360600","993005",0
"360701","993005",0
"360702","993005",0
"360800","993005",0
"360900","993005",0
"361000","993005",0
"361100","993005",0
"361200","993005",0
"361300","993005",0
"361400","993005",0
"361500","993005",0
"361600","993005",0
"361700","993005",0
"361900","993005",0
"362000","993005",0
"362100","993005",0
"362200","993005",0
"370101","993005",0
"370102","993005",0
"370103","993005",0
"370200","993005",0
"370300","993005",0
"370401","993005",0
"370402","993005",0
"380100","993005",0
"380400","993005",0
"380501","993005",0
"380700","993005",0
"380800","993005",0
"380900","993005",0
"381000","993005",0
"381100","993005",0
"381200","993005",0
"381300","993005",0
"381400","993005",0
"390100","993005",0
"390200","993005",0
"400100","993005",0
"400200","993005",0
"400300","993005",0
"400400","993005",0
"400500","993005",0
"400600","993005",0
"400700","993005",0
"400800","993005",0
"400901","993005",0
"400902","993005",0
"410100","993005",0
"410201","993005",0
"410202","993005",0
"410203","993005",0
"420100","993005",0
"420201","993005",0
"420202","993005",0
"420300","993005",0
"420401","993005",0
"420402","993005",0
"420500","993005",0
"420700","993005",0
"420800","993005",27.8
"421000","993005",0
"421100","993005",0
"430100","993005",231
"430200","993005",0
"440001","993005",0
"440002","993005",0
"450100","993005",23.9
"450200","993005",0
"450300","993005",0
"460100","993005",0
"460200","993005",0
"460300","993005",0
"460400","993005",0
"470100","993005",6.8
"470200","993005",0
"470300","993005",0
"470401","993005",1.7
"470402","993005",0
"470404","993005",2.5
"470405","993005",0
"470500","993005",0
"480100","993005",0
"480200","993005",0
"480300","993005",0
"480400","993005",0
"480500","993005",0
"480600","993005",0
"490100","993005",0
"490200","993005",0
"490300","993005",0
"490500","993005",0
"490600","993005",0
"490700","993005",4.1
"490800","993005",0
"500100","993005",0
"500200","993005",0
"500300","993005",0
"500400","993005",0
"510102","993005",0.5
"510103","993005",0.6
"510104","993005",0.6
"510400","993005",4.7
"520100","993005",0
"520200","993005",0
"520300","993005",0
"520400","993005",0
"520500","993005",0
"530200","993005",20.1
"530300","993005",11.8
"530400","993005",44.6
"530500","993005",16.8
"530700","993005",0
"530800","993005",2.2
"540100","993005",0
"540200","993005",0
"540300","993005",0
"540400","993005",0
"540500","993005",0
"540700","993005",0
"550100","993005",0
"550200","993005",0
"550300","993005",0
"560100","993005",0
"560200","993005",0
"560300","993005",0.4
"560500","993005",4.7
"570100","993005",0
"570200","993005",0
"570300","993005",0
"580100","993005",0
"580200","993005",0
"580400","993005",0
"580600","993005",0
"580700","993005",1.5
"590100","993005",0
"590200","993005",0
"590301","993005",17
"590302","993005",0
"600100","993005",0
"600200","993005",0
"600400","993005",0
"610100","993005",0
"610200","993005",0
"610300","993005",0
"610500","993005",0
"610601","993005",0
"610603","993005",0
"610700","993005",0
"620101","993005",13.6
"620102","993005",0.2
"620200","993005",15.3
"620300","993005",0
"620400","993005",0
"620500","993005",0
"620600","993005",0
"620700","993005",0
"620800","993005",0
"620900","993005",0
"621000","993005",0
"621100","993005",18.9
"630200","993005",0
"630300","993005",1
"640101","993005",0
"640102","993005",0
"640104","993005",0
"640105","993005",0
"640200","993005",0
"640301","993005",0
"640302","993005",0
"640400","993005",0
"640501","993005",0
"640502","993005",0
"640503","993005",0
"640504","993005",0
"640700","993005",0
"640800","993005",0
"640900","993005",0
"641000","993005",0
"641100","993005",0
"641200","993005",0
"650100","993005",0.2
"650200","993005",0
"650300","993005",3.9
"650400","993005",0.3
"650500","993005",1.7
"650600","993005",0
"650701","993005",0
"650702","993005",0
"660000","993005",0
"670000","993005",0
"680100","993005",0
"680200","993005",0
"680301","993005",0
"680302","993005",0
"690100","993005",31.3
"690200","993005",0
"700100","993005",0
"700200","993005",0
"700300","993005",0
"700400","993005",0
"700500","993005",0
"710100","993005",0
"710201","993005",0
"710202","993005",0
"720100","993005",0
"720201","993005",0
"720202","993005",0
"720203","993005",0
"720204","993005",0
"720205","993005",0
"720300","993005",0
"730101","993005",0
"730102","993005",0
"730103","993005",0
"730104","993005",0
"730105","993005",0
"730106","993005",0
"730107","993005",0
"730108","993005",0
"730109","993005",0
"730200","993005",0
"730301","993005",0
"730302","993005",0
"730303","993005",0
"740000","993005",0
"750001","993005",0
"750002","993005",0
"750003","993005",0
"760101","993005",0
"760102","993005",0
"760201","993005",0
"760202","993005",0
"760203","993005",0
"760204","993005",0
"760205","993005",0
"760206","993005",0
"770100","993005",0
"770200","993005",0
"770301","993005",0
"770302","993005",0
"770401","993005",0
"770402","993005",0
"770403","993005",0
"770501","993005",0
"770502","993005",0
"770503","993005",0
"770504","993005",0
"770600","993005",0
"770700","993005",0
"770800","993005",0
"770900","993005",0
"780100","993005",0
"780500","993005",0
"790300","993005",0
"800000","993005",0
"810001","993005",0
"810002","993005",41
"820000","993005",0
"830001","993005",0
"840000","993005",0
"850000","993005",0
"880000","993005",0
"890000","993005",0
"900000","993005",0
"010100","993006",0
"010200","993006",0
"010301","993006",0
"010302","993006",0
"020100","993006",0
"020201","993006",0
"020202","993006",0
"020203","993006",0
"020300","993006",0
"020401","993006",0
"020402","993006",0
"020501","993006",0
"020502","993006",0
"020503","993006",0
"020600","993006",0
"020702","993006",0
"030001","993006",0
"030002","993006",0
"040001","993006",0
"040002","993006",0
"050000","993006",0
"060100","993006",0
"060200","993006",0
"070000","993006",0
"080000","993006",0
"090001","993006",0
"090002","993006",0
"090003","993006",0
"090004","993006",0
"100000","993006",0
"110101","993006",0
"110102","993006",0
"110103","993006",0
"110104","993006",0
"110105","993006",0
"110106","993006",0
"110107","993006",0
"110201","993006",0
"110202","993006",0
"110203","993006",0
"110204","993006",0
"110205","993006",0
"110206","993006",0
"110207","993006",0
"110231","993006",0
"110232","993006",0
"110241","993006",0
"110250","993006",0
"110301","993006",0
"110302","993006",0
"110303","993006",0
"110304","993006",0
"110305","993006",0
"110306","993006",5182
"110307","993006",0
"110308","993006",0
"110400","993006",0
"110501","993006",0
"110502","993006",0
"110601","993006",0
"110602","993006",0
"110603","993006",0
"110701","993006",0
"110702","993006",0
"110703","993006",0
"110704","993006",0
"120100","993006",0
"120201","993006",0
"120202","993006",0
"120203","993006",0
"120204","993006",0
"120205","993006",0
"120206","993006",0
"120207","993006",0
"120208","993006",0
"120209","993006",0
"120210","993006",0
"120211","993006",0
"120212","993006",0
"120213","993006",0
"120214","993006",0
"120215","993006",0
"120216","993006",0
"130100","993006",0
"130200","993006",0
"130300","993006",0
"130500","993006",0
"130600","993006",0
"130700","993006",0
"140101","993006",0
"140102","993006",0
"140105","993006",0
"140200","993006",0
"140300","993006",0
"140400","993006",0
"140500","993006",0
"140600","993006",0
"140700","993006",0
"140800","993006",0
"140900","993006",0
"141000","993006",0
"141100","993006",0
"141200","993006",0
"141301","993006",0
"141302","993006",0
"141401","993006",0
"141402","993006",0
"141403","993006",0
"141501","993006",0
"141502","993006",0
"141600","993006",0
"141700","993006",0
"141801","993006",0
"141802","993006",0
"141803","993006",0
"141900","993006",0
"142001","993006",0
"142002","993006",0
"142003","993006",0
"142004","993006",0
"142101","993006",0
"142102","993006",0
"142103","993006",0
"142104","993006",0
"142200","993006",0
"142300","993006",0
"142400","993006",0
"142500","993006",0
"142600","993006",0
"142700","993006",0
"142800","993006",0
"142900","993006",0
"143000","993006",0
"143100","993006",0
"143201","993006",0
"143202","993006",0
"150101","993006",0
"150102","993006",0
"150103","993006",0
"150200","993006",0
"160100","993006",0
"160200","993006",0
"160300","993006",0
"160400","993006",0
"170100","993006",0
"170600","993006",0
"170700","993006",0
"170900","993006",0
"171001","993006",0
"171100","993006",0
"180101","993006",0
"180102","993006",0
"180300","993006",0
"180400","993006",0
"190100","993006",0
"190200","993006",0
"190301","993006",0
"190302","993006",0
"190303","993006",0
"190304","993006",0
"190305","993006",0
"190306","993006",0
"200100","993006",0
"200200","993006",0
"200300","993006",0
"200400","993006",0
"200501","993006",0
"200502","993006",0
"200600","993006",0
"200701","993006",0
"200702","993006",0
"200703","993006",0
"200800","993006",0
"200901","993006",0
"200903","993006",0
"200904","993006",0
"210000","993006",0
"220101","993006",0
"220102","993006",0
"220103","993006",0
"220200","993006",0
"220300","993006",0
"220400","993006",0
"230100","993006",8.1
"230200","993006",7.2
"230300","993006",0
"230400","993006",0
"230500","993006",0
"230600","993006",0
"230700","993006",0
"240100","993006",0
"240400","993006",0
"240500","993006",0
"240701","993006",0
"240702","993006",0
"240703","993006",0
"240705","993006",0
"240706","993006",0
"240800","993006",0
"250000","993006",0
"260100","993006",0
"260200","993006",0
"260301","993006",0
"260302","993006",0
"260400","993006",0
"260501","993006",0
"260601","993006",0
"260602","993006",0
"260700","993006",0
"260802","993006",0
"260803","993006",0
"260806","993006",0
"270100","993006",0
"270201","993006",0
"270300","993006",0
"270401","993006",0
"270402","993006",0
"270403","993006",0
"270404","993006",0
"270405","993006",0
"270406","993006",0
"280100","993006",0
"280200","993006",0
"280300","993006",0
"280400","993006",0
"290100","993006",0
"290201","993006",0
"290202","993006",0
"290203","993006",0
"290300","993006",0
"300000","993006",0
"310101","993006",0
"310102","993006",0
"310103","993006",0
"310200","993006",0
"310300","993006",0
"320100","993006",0
"320200","993006",0
"320300","993006",0
"320400","993006",0
"320500","993006",0
"320600","993006",0
"330001","993006",0
"340100","993006",0
"340201","993006",0
"340202","993006",0
"340301","993006",0
"340302","993006",0
"340303","993006",0
"340304","993006",0
"340305","993006",0
"350100","993006",0
"350200","993006",0
"360100","993006",0
"360200","993006",0
"360300","993006",0
"360400","993006",0
"360500","993006",0
"360600","993006",0
"360701","993006",0
"360702","993006",0
"360800","993006",0
"360900","993006",0
"361000","993006",0
"361100","993006",0
"361200","993006",0
"361300","993006",0
"361400","993006",0
"361500","993006",0
"361600","993006",0
"361700","993006",0
"361900","993006",0
"362000","993006",0
"362100","993006",0
"362200","993006",0
"370101","993006",0
"370102","993006",0
"370103","993006",0
"370200","993006",0
"370300","993006",0
"370401","993006",0
"370402","993006",0
"380100","993006",0
"380400","993006",0
"380501","993006",0
"380700","993006",0
"380800","993006",0
"380900","993006",0
"381000","993006",0
"381100","993006",0
"381200","993006",0
"381300","993006",0
"381400","993006",0
"390100","993006",0
"390200","993006",0
"400100","993006",0
"400200","993006",0
"400300","993006",0
"400400","993006",0
"400500","993006",0
"400600","993006",0
"400700","993006",0
"400800","993006",0
"400901","993006",0
"400902","993006",0
"410100","993006",0
"410201","993006",0
"410202","993006",0
"410203","993006",0
"420100","993006",0
"420201","993006",0
"420202","993006",0
"420300","993006",0
"420401","993006",0
"420402","993006",0
"420500","993006",0
"420700","993006",0
"420800","993006",0
"421000","993006",0
"421100","993006",0
"430100","993006",0
"430200","993006",0
"440001","993006",0
"440002","993006",0
"450100","993006",62.3
"450200","993006",0
"450300","993006",0
"460100","993006",0
"460200","993006",0
"460300","993006",0
"460400","993006",2.7
"470100","993006",0
"470200","993006",0
"470300","993006",0
"470401","993006",0
"470402","993006",0
"470404","993006",4.8
"470405","993006",0
"470500","993006",0
"480100","993006",0
"480200","993006",0
"480300","993006",0
"480400","993006",0
"480500","993006",0
"480600","993006",0
"490100","993006",124.5
"490200","993006",0
"490300","993006",0
"490500","993006",0
"490600","993006",0
"490700","993006",3
"490800","993006",0
"500100","993006",0
"500200","993006",0
"500300","993006",0
"500400","993006",0
"510102","993006",0
"510103","993006",1.4
"510104","993006",1
"510400","993006",6.5
"520100","993006",0
"520200","993006",0
"520300","993006",0
"520400","993006",0
"520500","993006",12.5
"530200","993006",0
"530300","993006",0
"530400","993006",0
"530500","993006",0
"530700","993006",0
"530800","993006",0
"540100","993006",0
"540200","993006",0
"540300","993006",0
"540400","993006",0
"540500","993006",0
"540700","993006",0
"550100","993006",0
"550200","993006",0
"550300","993006",0
"560100","993006",3.6
"560200","993006",0
"560300","993006",3.3
"560500","993006",9.5
"570100","993006",0
"570200","993006",0
"570300","993006",0
"580100","993006",0
"580200","993006",0
"580400","993006",0
"580600","993006",0
"580700","993006",0
"590100","993006",0
"590200","993006",0
"590301","993006",288
"590302","993006",0
"600100","993006",0
"600200","993006",0
"600400","993006",0
"610100","993006",0
"610200","993006",0
"610300","993006",0
"610500","993006",0
"610601","993006",0
"610603","993006",0
"610700","993006",5.8
"620101","993006",0
"620102","993006",2.2
"620200","993006",0.6
"620300","993006",0
"620400","993006",0
"620500","993006",0
"620600","993006",0
"620700","993006",0
"620800","993006",0
"620900","993006",0
"621000","993006",0
"621100","993006",0
"630200","993006",0
"630300","993006",4.6
"640101","993006",0
"640102","993006",0
"640104","993006",0
"640105","993006",0
"640200","993006",0
"640301","993006",0
"640302","993006",0
"640400","993006",0
"640501","993006",0
"640502","993006",0
"640503","993006",0
"640504","993006",0
"640700","993006",0
"640800","993006",0
"640900","993006",0
"641000","993006",0
"641100","993006",0
"641200","993006",0
"650100","993006",3.2
"650200","993006",0
"650300","993006",7.3
"650400","993006",0.5
"650500","993006",0.6
"650600","993006",0
"650701","993006",0
"650702","993006",0
"660000","993006",0
"670000","993006",0
"680100","993006",0
"680200","993006",0
"680301","993006",0
"680302","993006",0
"690100","993006",51.8
"690200","993006",0
"700100","993006",0
"700200","993006",0
"700300","993006",0
"700400","993006",0
"700500","993006",0
"710100","993006",0
"710201","993006",0
"710202","993006",0
"720100","993006",0
"720201","993006",0
"720202","993006",0
"720203","993006",0
"720204","993006",0
"720205","993006",0
"720300","993006",0
"730101","993006",0
"730102","993006",0
"730103","993006",0
"730104","993006",0
"730105","993006",0
"730106","993006",0
"730107","993006",0
"730108","993006",0
"730109","993006",0
"730200","993006",0
"730301","993006",0
"730302","993006",0
"730303","993006",0
"740000","993006",0
"750001","993006",0
"750002","993006",0
"750003","993006",0
"760101","993006",0
"760102","993006",0
"760201","993006",0
"760202","993006",0
"760203","993006",0
"760204","993006",0
"760205","993006",0
"760206","993006",0
"770100","993006",0
"770200","993006",0
"770301","993006",0
"770302","993006",0
"770401","993006",0
"770402","993006",0
"770403","993006",0
"770501","993006",0
"770502","993006",0
"770503","993006",0
"770504","993006",0
